1783268961693,m179729237,correct,62.145206619999996,6.07019132,true
1783269046347,m179729261,correct,62.145427444444444,6.070448311111112,true
1783269047054,m179729261,wrong,62.145427444444444,6.070448311111112,true
1783269048185,m179729148,correct,62.14546742727273,6.0699629545454545,true
1783269049441,m179729156,correct,62.14533099999999,6.0697648181818185,true
1783269217346,m179729288,correct,62.14549125999999,6.070658839999999,true
1783269218313,w634020401,correct,62.1455557,6.07004956,true
1783269219105,m179758555,correct,62.145653200000005,6.070106999999999,true
1783269219822,m179729121,correct,62.145785466666666,6.070309488888889,true
1783269220554,m179729253,correct,62.145654979999996,6.07067428,true
1783269260381,m179729105,correct,62.145907199999996,6.07024104,true
1783269261848,m10214033,correct,62.14593250000001,6.070573333333333,true
1783269279119,m179728710,correct,62.14592432222222,6.071655533333334,true
1783269279975,m179728729,correct,62.145878460000006,6.07178198,true
1783269283093,m179728869,correct,62.14574025555555,6.071704211111111,true
1783269319940,m179728877,correct,62.14569945555555,6.071970111111111,true
1783269342686,m179728885,correct,62.14554817777778,6.0720960222222224,true
1783269343730,m10216079,correct,62.14575823333333,6.072208511111111,true
1783269375456,m10216079,wrong,62.14575823333333,6.072208511111111,true
1783269377017,m179728893,correct,62.1455804,6.072525069230768,true
1783269378055,w634020364,correct,62.14582338,6.07237358,true
1783269412293,m300217573,correct,62.14602193333334,6.0759139,false
1783269419391,m179728893,wrong,62.1455804,6.072525069230768,true
1783269423082,m10216079,clear,62.14575823333333,6.072208511111111,true
1783269424646,m179728893,clear,62.1455804,6.072525069230768,true
1783269425952,m10216079,correct,62.14575823333333,6.072208511111111,true
1783269426953,m179728761,correct,62.14593821999999,6.0725856,false
1783269428110,m179728761,wrong,62.14593821999999,6.0725856,false
1783269428977,m179728761,clear,62.14593821999999,6.0725856,false
1783269429860,m179728842,correct,62.14581571428572,6.072615471428572,true
1783269430845,m179728893,correct,62.1455804,6.072525069230768,true
1783269434164,m179728915,correct,62.14562836,6.07305182,false
1783269435396,m179728915,wrong,62.14562836,6.07305182,false
1783269436396,m179728915,clear,62.14562836,6.07305182,false
1783269437256,m179728907,correct,62.14564645999999,6.0729225200000005,true
1783269441288,m179727919,correct,62.14649882,6.0743982,false
1783269461309,m179728834,correct,62.145875200000006,6.073094072727272,true
1783269587956,m179728680,correct,62.14510135294119,6.0727589411764695,true
1783269665343,m179728656,correct,62.14459967333333,6.073193493333332,true
1783269691399,m179728699,correct,62.14519201111111,6.073735900000001,true
1783269748631,m20635339,correct,62.14498775714286,6.0745140285714285,true
1783269787736,m179728702,correct,62.14567292142858,6.07409542857143,true
1783269809582,m20645636,correct,62.145684055813966,6.075287720930232,true
1783269823315,m300217573,wrong,62.14602193333334,6.0759139,false
1783269824530,m300217573,clear,62.14602193333334,6.0759139,false
1783269881582,m179728494,correct,62.14508631111111,6.075720388888889,false
1783269882449,m179728494,wrong,62.14508631111111,6.075720388888889,false
1783269901023,m179728486,correct,62.1451594,6.0760168199999995,true
1783269922783,m179728478,correct,62.145259059999994,6.07639786,false
1783269923591,m179728478,wrong,62.145259059999994,6.07639786,true
1783269927268,m179728478,clear,62.145259059999994,6.07639786,true
1783269928069,m179728478,correct,62.145259059999994,6.07639786,true
1783269939241,m300217583,correct,62.145500459999994,6.076103959999999,true
1783269989354,m179744392,correct,62.145621566666655,6.077409766666667,true
1783269990798,m20644826,correct,62.145414779999996,6.0771521,false
1783269991824,m20644826,wrong,62.145414779999996,6.0771521,false
1783269993190,m179728435,correct,62.145664111111124,6.076904222222222,false
1783269994115,m179728435,wrong,62.145664111111124,6.076904222222222,false
1783270054561,m10217229,correct,62.14547428888889,6.0776264,true
1783270058962,m179728303,correct,62.14551584615385,6.078050846153845,true
1783270061965,m179744414,correct,62.145684239999994,6.077298760000001,true
1783270065689,m20644826,clear,62.145414779999996,6.0771521,true
1783270067232,m20644826,correct,62.145414779999996,6.0771521,true
1783270068273,m179728435,clear,62.145664111111124,6.076904222222222,true
1783270069226,m179728435,correct,62.145664111111124,6.076904222222222,true
1783270074418,m179728443,correct,62.1452882,6.077165839999999,true
1783270076544,m179728443,wrong,62.1452882,6.077165839999999,true
1783270161610,m179728419,correct,62.14587293076924,6.076779892307692,true
1783270167403,m179728133,correct,62.14622411111111,6.076566111111111,true
1783270169325,m179728400,correct,62.14600867777777,6.076494200000001,true
1783270209984,m179728168,correct,62.14639988888889,6.0769796666666664,true
1783270225075,m179727994,correct,62.1463398,6.0764097800000005,true
1783270272002,m179727994,wrong,62.1463398,6.0764097800000005,true
1783270272910,m179727994,clear,62.1463398,6.0764097800000005,true
1783270273786,m179727994,correct,62.1463398,6.0764097800000005,true
1783270326998,m300217573,correct,62.14602193333334,6.0759139,true
1783270371535,m179727919,wrong,62.14649882,6.0743982,false
1783270372662,m179727919,clear,62.14649882,6.0743982,false
1783270489419,m20640227,correct,62.146102799999994,6.073421999999999,true
1783270490969,m179728818,correct,62.146082580000005,6.0731112199999995,true
1783270491980,m179728796,correct,62.146062687500006,6.072827875,true
1783270492871,m179728753,correct,62.14603077777778,6.072424,true
1783270493916,m179728761,correct,62.14593821999999,6.0725856,true
1783270494780,m179728761,wrong,62.14593821999999,6.0725856,true
1783270496016,m300432720,correct,62.14597168,6.072983959999999,true
1783270496859,m300432720,wrong,62.14597168,6.072983959999999,true
1783270501514,m179728745,correct,62.14598165384614,6.072086323076922,true
1783270593752,m179728745,wrong,62.14598165384614,6.072086323076922,true
1783270597579,m179728737,correct,62.14590020000001,6.07217804,true
1783270598639,m179728737,wrong,62.14590020000001,6.07217804,true
1783270602932,m179728729,wrong,62.145878460000006,6.07178198,true
1783270729975,m179728168,wrong,62.14639988888889,6.0769796666666664,true
1783270731373,m179728168,clear,62.14639988888889,6.0769796666666664,true
1783270732177,m179728168,correct,62.14639988888889,6.0769796666666664,true
